samplename	publiid
Tarasov_a560	694
Tarasov_a561	694
Tarasov_a562	694
Tarasov_a563	694
Tarasov_a564	694
Tarasov_a565	694
Tarasov_a566	694
Tarasov_a567	694
Tarasov_a568	694
Tarasov_a569	694
Tarasov_a57	691
Tarasov_a570	694
Tarasov_a571	694
Tarasov_a572	694
Tarasov_a573	694
Tarasov_a574	694
Tarasov_a575	694
Tarasov_a576	694
Tarasov_a577	694
Tarasov_a578	694
Tarasov_a579	694
Tarasov_a58	691
Tarasov_a580	694
Tarasov_a581	694
Tarasov_a582	694
Tarasov_a583	694
Tarasov_a584	694
Tarasov_a585	694
Tarasov_a586	694
Tarasov_a587	694
Tarasov_a588	694
Tarasov_a589	694
Tarasov_a59	691
Tarasov_a590	694
Tarasov_a591	694
Tarasov_a592	694
Tarasov_a593	694
Tarasov_a594	694
Tarasov_a595	694
Tarasov_a596	694
Tarasov_a597	694
Tarasov_a598	694
Tarasov_a599	694
Tarasov_a6	691
Tarasov_a60	691
Tarasov_a600	694
Tarasov_a601	694
Tarasov_a602	694
Tarasov_a603	694
Tarasov_a604	694
Tarasov_a605	694
Tarasov_a606	694
Tarasov_a607	694
Tarasov_a608	694
Tarasov_a609	694
Tarasov_a61	691
Tarasov_a610	695
Tarasov_a611	695
Tarasov_a612	695
Tarasov_a613	695
Tarasov_a614	695
Tarasov_a615	695
Tarasov_a616	695
Tarasov_a617	695
Tarasov_a618	695
Tarasov_a619	695
Tarasov_a62	691
Tarasov_a620	695
Tarasov_a621	695
Tarasov_a622	695
Tarasov_a623	695
Tarasov_a624	695
Tarasov_a625	695
Tarasov_a626	695
Tarasov_a627	695
Tarasov_a628	695
Tarasov_a629	695
Tarasov_a63	691
Tarasov_a630	695
Tarasov_a631	695
Tarasov_a632	695
Tarasov_a633	695
Tarasov_a634	695
Tarasov_a635	695
Tarasov_a636	695
Tarasov_a637	695
Tarasov_a638	695
Tarasov_a639	695
Tarasov_a64	691
Tarasov_a640	695
Tarasov_a641	696
Tarasov_a642	696
Tarasov_a643	696
Tarasov_a644	696
Tarasov_a645	696
Tarasov_a646	696
Tarasov_a647	696
Tarasov_a648	696
Tarasov_a649	696
Tarasov_a65	691
Tarasov_a650	696
Tarasov_a651	696
Tarasov_a652	696
Tarasov_a653	696
Tarasov_a654	696
Tarasov_a655	696
Tarasov_a656	696
Tarasov_a657	696
Tarasov_a658	696
Tarasov_a659	696
Tarasov_a66	691
Tarasov_a660	696
Tarasov_a661	696
Tarasov_a662	696
Tarasov_a663	697
Tarasov_a664	697
Tarasov_a665	697
Tarasov_a666	697
Tarasov_a667	697
Tarasov_a668	697
Tarasov_a669	697
Tarasov_a67	691
Tarasov_a670	697
Tarasov_a671	697
Tarasov_a672	697
Tarasov_a673	697
Tarasov_a674	697
Tarasov_a675	697
Tarasov_a676	697
Tarasov_a677	697
Tarasov_a678	697
Tarasov_a679	697
Tarasov_a68	691
Tarasov_a680	697
Tarasov_a681	697
Tarasov_a682	697
Tarasov_a683	697
Tarasov_a684	697
Tarasov_a685	697
Tarasov_a686	697
Tarasov_a687	697
Tarasov_a688	697
Tarasov_a689	697
Tarasov_a69	691
Tarasov_a690	697
Tarasov_a691	697
Tarasov_a692	697
Tarasov_a693	697
Tarasov_a694	697
Tarasov_a695	697
Tarasov_a696	697
Tarasov_a697	697
Tarasov_a698	697
Tarasov_a699	697
Tarasov_a7	691
Tarasov_a70	691
Tarasov_a700	697
Tarasov_a701	697
Tarasov_a702	697
Tarasov_a703	697
Tarasov_a704	697
Tarasov_a705	697
Tarasov_a706	697
Tarasov_a707	697
Tarasov_a708	697
Tarasov_a709	697
Tarasov_a71	691
Tarasov_a710	697
Tarasov_a711	697
Tarasov_a712	697
Tarasov_a713	697
Tarasov_a714	697
Tarasov_a715	697
Tarasov_a716	697
Tarasov_a717	697
Tarasov_a718	697
Tarasov_a719	697
Tarasov_a72	691
Tarasov_a720	697
Tarasov_a721	697
Tarasov_a722	697
Tarasov_a723	697
Tarasov_a724	697
Tarasov_a725	697
Tarasov_a726	697
Tarasov_a727	697
Tarasov_a728	697
Tarasov_a729	697
Tarasov_a73	691
Tarasov_a730	697
Tarasov_a731	697
Tarasov_a732	697
Tarasov_a733	697
Tarasov_a734	697
Tarasov_a735	697
Tarasov_a736	697
Tarasov_a737	697
Tarasov_a738	697
Tarasov_a739	697
Tarasov_a74	691
Tarasov_a740	697
Tarasov_a741	697
Tarasov_a742	697
Tarasov_a743	697
Tarasov_a744	697
Tarasov_a745	697
Tarasov_a746	697
Tarasov_a747	697
Tarasov_a748	697
Tarasov_a749	697
Tarasov_a75	691
Tarasov_a750	697
Tarasov_a751	697
Tarasov_a752	697
Tarasov_a753	697
Tarasov_a754	697
Tarasov_a755	697
Tarasov_a756	697
Tarasov_a757	698
Tarasov_a758	698
Tarasov_a759	698
Tarasov_a76	691
Tarasov_a760	698
Tarasov_a761	698
Tarasov_a762	698
Tarasov_a763	698
Tarasov_a764	698
Tarasov_a765	698
Tarasov_a766	698
Tarasov_a767	698
Tarasov_a768	698
Tarasov_a769	698
Tarasov_a77	691
Tarasov_a770	698
Tarasov_a771	698
Tarasov_a772	698
Tarasov_a773	698
Tarasov_a774	698
Tarasov_a775	698
Tarasov_a776	698
Tarasov_a777	698
Tarasov_a778	698
Tarasov_a779	698
Tarasov_a78	691
Tarasov_a780	698
Tarasov_a781	698
Tarasov_a782	698
Tarasov_a783	698
Tarasov_a784	698
Tarasov_a785	698
Tarasov_a786	698
Tarasov_a787	698
Tarasov_a788	698
Tarasov_a789	698
Tarasov_a79	691
Tarasov_a790	698
Tarasov_a791	698
Tarasov_a792	698
Tarasov_a793	698
Tarasov_a794	698
Tarasov_a795	698
Tarasov_a796	698
Tarasov_a797	698
Tarasov_a798	698
Tarasov_a8	691
Tarasov_a80	691
Tarasov_a81	691
Tarasov_a82	691
Tarasov_a83	691
Tarasov_a84	691
Tarasov_a85	691
Tarasov_a86	691
Tarasov_a87	691
Tarasov_a88	691
Tarasov_a89	691
Tarasov_a9	691
Tarasov_a90	691
Tarasov_a91	691
Tarasov_a92	691
Tarasov_a93	691
Tarasov_a94	691
Tarasov_a95	691
Tarasov_a96	691
Tarasov_a97	691
Tarasov_a98	691
Tarasov_a99	691
Theuerkauf_a1	699
Theuerkauf_a10	699
Theuerkauf_a11	699
Theuerkauf_a12	699
Theuerkauf_a13	699
Theuerkauf_a14	699
Theuerkauf_a15	699
Theuerkauf_a16	699
Theuerkauf_a17	699
Theuerkauf_a18	699
Theuerkauf_a19	699
Theuerkauf_a2	699
Theuerkauf_a20	699
Theuerkauf_a21	699
Theuerkauf_a22	699
Theuerkauf_a23	699
Theuerkauf_a24	699
Theuerkauf_a25	699
Theuerkauf_a26	699
Theuerkauf_a27	699
Theuerkauf_a28	699
Theuerkauf_a29	699
Theuerkauf_a3	699
Theuerkauf_a30	699
Theuerkauf_a31	699
Theuerkauf_a32	699
Theuerkauf_a33	699
Theuerkauf_a34	699
Theuerkauf_a35	699
Theuerkauf_a36	699
Theuerkauf_a37	699
Theuerkauf_a38	699
Theuerkauf_a39	699
Theuerkauf_a4	699
Theuerkauf_a40	699
Theuerkauf_a41	699
Theuerkauf_a42	699
Theuerkauf_a43	699
Theuerkauf_a44	699
Theuerkauf_a45	699
Theuerkauf_a46	699
Theuerkauf_a47	699
Theuerkauf_a48	699
Theuerkauf_a5	699
Theuerkauf_a6	699
Theuerkauf_a7	699
Theuerkauf_a8	699
Theuerkauf_a9	699
Tinner_a1	700
Tinner_a10	700
Tinner_a11	700
Tinner_a12	700
Tinner_a13	700
Tinner_a14	700
Tinner_a15	700
Tinner_a16	700
Tinner_a17	700
Tinner_a18	700
Tinner_a19	700
Tinner_a2	700
Tinner_a20	700
Tinner_a21	700
Tinner_a22	700
Tinner_a23	700
Tinner_a24	700
Tinner_a25	700
Tinner_a26	700
Tinner_a27	700
Tinner_a28	700
Tinner_a29	700
Tinner_a3	700
Tinner_a30	700
Tinner_a31	700
Tinner_a32	700
Tinner_a33	700
Tinner_a34	700
Tinner_a35	700
Tinner_a36	700
Tinner_a37	700
Tinner_a38	700
Tinner_a39	700
Tinner_a4	700
Tinner_a40	700
Tinner_a41	700
Tinner_a42	700
Tinner_a43	700
Tinner_a5	700
Tinner_a6	700
Tinner_a7	700
Tinner_a8	700
Tinner_a9	700
Tonkov_a1	701
Tonkov_b1	701
Tonkov_c1	701
Tonkov_d1	701
Tonkov_e1	701
Tonkov_f1	701
Tonkov_g1	701
Tonkov_h1	702
Tonkov_i1	703
Tonkov_j1	704
Tonkov_k1	705
Tonkov_l1	706
Tonkov_m1	706
Tonkov_n1	707
Tonkov_o1	708
Tonkov_p1	706
Tonkov_q1	706
Zimny_a1	709
Zimny_a2	709
Zimny_a2	621
Zimny_a3	709
Zimny_a3	621
Zimny_a4	709
Zimny_a4	621
Zimny_a5	709
Zimny_a6	709
Zimny_a6	621
Zimny_a7	709
Zimny_a7	621
Binney2017_E2172	925
Binney2017_E2174	925
Binney2017_E2175	925
Binney2017_E2183	925
Binney2017_E2184	925
Binney2017_E2186	925
Binney2017_E2187	925
Binney2017_E2188	925
Binney2017_E2189	925
Binney2017_E2190	925
Binney2017_E2196	925
Binney2017_E2199	925
Binney2017_E2200	925
Binney2017_E2206	925
Binney2017_E2207	925
Binney2017_E2208	925
Binney2017_E2214	925
Binney2017_E2218	925
Binney2017_E2220	925
Binney2017_E2221	925
Binney2017_E2223	925
Binney2017_E2224	925
Binney2017_E2225	925
Binney2017_E2230	925
Binney2017_E2232	925
Binney2017_E2233	925
Binney2017_E2234	925
Binney2017_E2237	925
Binney2017_E2239	925
Binney2017_E2241	925
Binney2017_E2242	925
Binney2017_E2243	925
Binney2017_E2244	925
Binney2017_E2246	925
Binney2017_E2247	925
Binney2017_E2248	925
Binney2017_E2251	925
Binney2017_E2252	925
Binney2017_E2254	925
Binney2017_E2255	925
Binney2017_E2333	925
Binney2017_E2334	925
Binney2017_E2335	925
Binney2017_E2336	925
Binney2017_E2397	925
Binney2017_E2399	925
Binney2017_E2400	925
Binney2017_E2512	925
EPDcoretop_E1794	921
EPDcoretop_E1872	922
EPDcoretop_E2315	924
