samplename	var_	count
Barboni_a1287	6	9
Barboni_a1287	82	3
Barboni_a1287	35	1
Barboni_a1287	240	7
Barboni_a1287	11	18
Barboni_a1287	12	33
Barboni_a1287	396	1
Barboni_a1287	53	1
Barboni_a1287	44	2
Barboni_a1287	427	1
Barboni_a1287	16	1
Barboni_a1287	231	1
Barboni_a1287	19	2
Barboni_a1287	232	1
Barboni_a1287	21	7
Barboni_a1287	305	6
Barboni_a1287	31	1
Barboni_a1287	33	1
Barboni_a1287	428	1
Barboni_a1287	429	1
Barboni_a1287	45	1
Barboni_a1287	81	2
Barboni_a1287	200	1
Barboni_a1288	1	1
Barboni_a1288	34	6
Barboni_a1288	3	1
Barboni_a1288	344	3
Barboni_a1288	426	7
Barboni_a1288	349	1
Barboni_a1288	5	10
Barboni_a1288	56	1
Barboni_a1288	6	28
Barboni_a1288	82	5
Barboni_a1288	201	1
Barboni_a1288	8	1
Barboni_a1288	240	5
Barboni_a1288	11	65
Barboni_a1288	12	36
Barboni_a1288	396	1
Barboni_a1288	431	1
Barboni_a1288	53	1
Barboni_a1288	40	1
Barboni_a1288	427	9
Barboni_a1288	229	1
Barboni_a1288	16	1
Barboni_a1288	63	2
Barboni_a1288	18	1
Barboni_a1288	19	2
Barboni_a1288	232	1
Barboni_a1288	20	1
Barboni_a1288	21	6
Barboni_a1288	236	1
Barboni_a1288	341	1
Barboni_a1288	167	1
Barboni_a1288	305	5
Barboni_a1288	31	1
Barboni_a1288	237	456
Barboni_a1288	126	1
Barboni_a1288	33	2
Barboni_a1288	25	2
Barboni_a1288	429	1
Barboni_a1288	45	1
Barboni_a1288	81	1
Barboni_a1288	361	3
Barboni_a1288	200	1
Barboni_a1289	34	6
Barboni_a1289	3	5
Barboni_a1289	426	2
Barboni_a1289	349	4
Barboni_a1289	5	8
Barboni_a1289	56	1
Barboni_a1289	6	27
Barboni_a1289	82	2
Barboni_a1289	240	3
Barboni_a1289	11	37
Barboni_a1289	12	34
Barboni_a1289	396	4
Barboni_a1289	53	1
Barboni_a1289	16	1
Barboni_a1289	63	2
Barboni_a1289	19	1
Barboni_a1289	232	1
Barboni_a1289	20	4
Barboni_a1289	21	4
Barboni_a1289	49	4
Barboni_a1289	167	1
Barboni_a1289	305	6
Barboni_a1289	31	1
Barboni_a1289	237	454
Barboni_a1289	424	2
Barboni_a1289	33	3
Barboni_a1289	428	1
Barboni_a1289	81	1
Barboni_a1289	200	1
Barboni_a129	1	1
Barboni_a129	34	2
Barboni_a129	3	3
Barboni_a129	5	2
Barboni_a129	6	4
Barboni_a129	228	49
Barboni_a129	242	3
Barboni_a129	16	1
Barboni_a129	243	6
Barboni_a129	244	6
Barboni_a129	245	1
Barboni_a129	237	17
Barboni_a129	26	2
Barboni_a1290	34	3
Barboni_a1290	3	4
Barboni_a1290	344	2
Barboni_a1290	426	6
Barboni_a1290	349	1
Barboni_a1290	5	4
Barboni_a1290	56	13
Barboni_a1290	6	14
Barboni_a1290	201	1
Barboni_a1290	240	10
Barboni_a1290	11	45
Barboni_a1290	12	25
Barboni_a1290	396	3
Barboni_a1290	53	1
Barboni_a1290	44	1
Barboni_a1290	427	25
Barboni_a1290	63	1
Barboni_a1290	19	1
Barboni_a1290	232	1
Barboni_a1290	21	10
Barboni_a1290	305	1
Barboni_a1290	31	1
Barboni_a1290	237	441
Barboni_a1290	33	1
Barboni_a1290	428	1
Barboni_a1290	26	1
Barboni_a1290	361	1
Barboni_a1291	34	3
Barboni_a1291	3	3
Barboni_a1291	426	2
Barboni_a1291	349	1
Barboni_a1291	5	4
Barboni_a1291	56	4
Barboni_a1291	6	14
Barboni_a1291	82	1
Barboni_a1291	35	3
Barboni_a1291	240	3
Barboni_a1291	11	28
Barboni_a1291	104	1
Barboni_a1291	12	32
Barboni_a1291	396	5
Barboni_a1291	53	1
Barboni_a1291	44	4
Barboni_a1291	231	1
Barboni_a1291	19	3
Barboni_a1291	232	1
Barboni_a1291	20	1
Barboni_a1291	21	13
Barboni_a1291	236	1
Barboni_a1291	259	1
Barboni_a1291	167	1
Barboni_a1291	305	2
Barboni_a1291	31	1
Barboni_a1291	237	378
Barboni_a1291	33	2
Barboni_a1291	25	3
Barboni_a1291	428	2
Barboni_a1291	81	1
Barboni_a1291	361	1
Barboni_a1291	200	1
Barboni_a1292	1	1
Barboni_a1292	34	5
Barboni_a1292	3	1
Barboni_a1292	344	3
Barboni_a1292	426	13
Barboni_a1292	303	1
Barboni_a1292	349	13
Barboni_a1292	5	7
Barboni_a1292	56	2
Barboni_a1292	6	12
Barboni_a1292	82	2
Barboni_a1292	218	1
Barboni_a1292	8	1
Barboni_a1292	240	2
Barboni_a1292	11	31
Barboni_a1292	12	39
Barboni_a1292	431	1
Barboni_a1292	53	5
Barboni_a1292	44	1
Barboni_a1292	427	2
Barboni_a1292	229	2
Barboni_a1292	16	1
Barboni_a1292	231	1
Barboni_a1292	63	1
Barboni_a1292	18	2
Barboni_a1292	19	1
Barboni_a1292	41	1
Barboni_a1292	232	1
Barboni_a1292	20	1
Barboni_a1292	21	11
Barboni_a1292	305	5
Barboni_a1292	31	3
Barboni_a1292	237	146
Barboni_a1292	424	14
Barboni_a1292	25	1
Barboni_a1292	428	1
Barboni_a1292	26	1
Barboni_a1292	76	1
Barboni_a1292	81	1
Barboni_a1292	200	2
Barboni_a1293	34	1
Barboni_a1293	426	2
Barboni_a1293	303	1
Barboni_a1293	349	16
Barboni_a1293	5	1
Barboni_a1293	56	1
Barboni_a1293	6	6
Barboni_a1293	35	1
Barboni_a1293	240	1
Barboni_a1293	11	101
Barboni_a1293	12	38
Barboni_a1293	13	1
Barboni_a1293	427	1
Barboni_a1293	231	1
Barboni_a1293	18	1
Barboni_a1293	19	2
Barboni_a1293	232	1
Barboni_a1293	20	2
Barboni_a1293	21	5
Barboni_a1293	167	1
Barboni_a1293	305	3
Barboni_a1293	31	4
Barboni_a1293	440	1
Barboni_a1293	237	345
Barboni_a1293	424	10
Barboni_a1293	428	1
Barboni_a1293	26	1
Barboni_a1293	81	2
Barboni_a1294	1	1
Barboni_a1294	34	7
Barboni_a1294	3	1
Barboni_a1294	344	1
Barboni_a1294	426	11
Barboni_a1294	349	6
Barboni_a1294	5	13
Barboni_a1294	56	8
Barboni_a1294	6	14
Barboni_a1294	82	3
Barboni_a1294	240	7
Barboni_a1294	11	58
Barboni_a1294	12	27
Barboni_a1294	396	2
Barboni_a1294	53	1
Barboni_a1294	13	1
Barboni_a1294	229	1
Barboni_a1294	432	1
Barboni_a1294	19	5
Barboni_a1294	20	1
Barboni_a1294	21	14
Barboni_a1294	305	2
Barboni_a1294	31	1
Barboni_a1294	237	114
Barboni_a1294	424	1
Barboni_a1294	33	2
Barboni_a1294	25	1
Barboni_a1294	428	1
Barboni_a1294	26	1
Barboni_a1294	81	3
Barboni_a1294	200	2
Barboni_a1295	34	7
Barboni_a1295	3	13
Barboni_a1295	239	26
Barboni_a1295	5	14
Barboni_a1295	251	28
Barboni_a1295	411	27
Barboni_a1295	412	2
Barboni_a1295	413	9
Barboni_a1295	53	4
Barboni_a1295	398	2
Barboni_a1295	231	5
Barboni_a1295	18	3
Barboni_a1295	21	40
Barboni_a1295	305	1
Barboni_a1295	23	66
Barboni_a1295	33	4
Barboni_a1295	281	8
Barboni_a1295	275	1
Barboni_a1295	200	19
Barboni_a1295	318	20
Barboni_a1295	319	1
Barboni_a1296	2	14
Barboni_a1296	34	40
Barboni_a1296	3	34
Barboni_a1296	303	6
Barboni_a1296	5	10
Barboni_a1296	56	30
Barboni_a1296	6	8
Barboni_a1296	11	4
Barboni_a1296	53	10
Barboni_a1296	382	22
Barboni_a1296	19	6
Barboni_a1296	325	2
Barboni_a1296	281	26
Barboni_a1297	35	2
Barboni_a1297	240	1
Barboni_a1297	11	246
Barboni_a1297	105	3
Barboni_a1297	106	3
Barboni_a1297	60	8
Barboni_a1297	379	1
Barboni_a1297	63	1
Barboni_a1297	114	3
Barboni_a1297	19	7
Barboni_a1297	21	39
Barboni_a1297	237	92
Barboni_a1297	128	1
Barboni_a1297	266	23
Barboni_a1298	34	6
Barboni_a1298	3	27
Barboni_a1298	239	46
Barboni_a1298	349	35
Barboni_a1298	5	4
Barboni_a1298	251	166
Barboni_a1298	82	2
Barboni_a1298	442	6
Barboni_a1298	412	12
Barboni_a1298	413	25
Barboni_a1298	53	8
Barboni_a1298	44	3
Barboni_a1298	229	8
Barboni_a1298	398	2
Barboni_a1298	18	11
Barboni_a1298	21	92
Barboni_a1298	236	6
Barboni_a1298	305	4
Barboni_a1298	23	65
Barboni_a1298	444	10
Barboni_a1298	33	10
Barboni_a1298	281	24
Barboni_a1298	313	2
Barboni_a1298	200	10
Barboni_a1298	318	2
Barboni_a1299	34	4
Barboni_a1299	3	35
Barboni_a1299	349	15
Barboni_a1299	409	9
Barboni_a1299	435	1
Barboni_a1299	240	2
Barboni_a1299	442	2
Barboni_a1299	412	3
Barboni_a1299	254	4
Barboni_a1299	413	24
Barboni_a1299	53	4
Barboni_a1299	229	15
Barboni_a1299	398	1
Barboni_a1299	63	2
Barboni_a1299	18	15
Barboni_a1299	21	5
Barboni_a1299	236	7
Barboni_a1299	259	1
Barboni_a1299	305	1
Barboni_a1299	23	51
Barboni_a1299	444	3
Barboni_a1299	33	58
Barboni_a1299	441	1
Barboni_a1299	170	5
Barboni_a1299	281	4
Barboni_a1299	275	3
Barboni_a1299	200	12
Barboni_a13	2	4
Barboni_a13	34	2
Barboni_a13	4	3
Barboni_a13	226	2
Barboni_a13	5	10
Barboni_a13	201	2
Barboni_a13	8	5
Barboni_a13	10	2
Barboni_a13	227	2
Barboni_a13	228	106
Barboni_a13	12	35
Barboni_a13	39	110
Barboni_a13	44	10
Barboni_a13	36	20
Barboni_a13	13	7
Barboni_a13	229	2
Barboni_a13	230	5
Barboni_a13	140	5
Barboni_a13	63	5
Barboni_a13	151	3
Barboni_a13	19	83
Barboni_a13	232	10
Barboni_a13	233	19
Barboni_a13	234	1
Barboni_a13	236	3
Barboni_a13	31	4
Barboni_a13	237	8
Barboni_a13	238	7
Barboni_a130	1	12
Barboni_a130	34	4
Barboni_a130	3	1
Barboni_a130	5	1
Barboni_a130	56	33
Barboni_a130	228	17
Barboni_a130	241	3
Barboni_a130	242	1
Barboni_a130	16	2
Barboni_a130	63	1
Barboni_a130	245	3
Barboni_a130	305	1
Barboni_a130	237	18
Barboni_a130	26	1
Barboni_a1300	34	6
Barboni_a1300	3	3
Barboni_a1300	349	2
Barboni_a1300	5	13
Barboni_a1300	409	75
Barboni_a1300	6	6
Barboni_a1300	82	1
Barboni_a1300	240	3
Barboni_a1300	412	13
Barboni_a1300	254	2
Barboni_a1300	413	30
Barboni_a1300	53	30
Barboni_a1300	450	5
Barboni_a1300	398	2
Barboni_a1300	21	6
Barboni_a1300	119	2
Barboni_a1300	236	1
Barboni_a1300	305	3
Barboni_a1300	23	98
Barboni_a1300	444	3
Barboni_a1300	33	2
Barboni_a1300	200	1
Barboni_a1300	318	1
Barboni_a1301	34	5
Barboni_a1301	3	7
Barboni_a1301	239	2
Barboni_a1301	5	29
Barboni_a1301	409	28
Barboni_a1301	6	32
Barboni_a1301	8	1
Barboni_a1301	240	2
Barboni_a1301	411	1
Barboni_a1301	412	9
Barboni_a1301	254	3
Barboni_a1301	413	35
Barboni_a1301	13	2
Barboni_a1301	229	6
Barboni_a1301	16	1
Barboni_a1301	450	2
Barboni_a1301	21	22
Barboni_a1301	305	5
Barboni_a1301	23	69
Barboni_a1301	33	2
Barboni_a1301	318	40
Barboni_a1302	34	4
Barboni_a1302	3	4
Barboni_a1302	303	1
Barboni_a1302	349	2
Barboni_a1302	5	15
Barboni_a1302	409	137
Barboni_a1302	6	42
Barboni_a1302	240	1
Barboni_a1302	412	13
Barboni_a1302	254	2
Barboni_a1302	413	35
Barboni_a1302	53	4
Barboni_a1302	79	5
Barboni_a1302	13	1
Barboni_a1302	229	5
Barboni_a1302	16	2
Barboni_a1302	450	3
Barboni_a1302	64	3
Barboni_a1302	21	31
Barboni_a1302	383	1
Barboni_a1302	236	1
Barboni_a1302	259	2
Barboni_a1302	262	1
Barboni_a1302	23	55
Barboni_a1302	444	2
Barboni_a1302	33	4
Barboni_a1302	200	9
Barboni_a1302	318	33
Barboni_a1303	34	1
Barboni_a1303	239	2
Barboni_a1303	349	1
Barboni_a1303	56	4
Barboni_a1303	6	1
Barboni_a1303	8	2
Barboni_a1303	35	3
Barboni_a1303	240	5
Barboni_a1303	11	343
Barboni_a1303	253	2
Barboni_a1303	396	13
Barboni_a1303	413	5
Barboni_a1303	53	1
Barboni_a1303	40	1
Barboni_a1303	229	1
Barboni_a1303	88	1
Barboni_a1303	18	6
Barboni_a1303	232	1
Barboni_a1303	20	2
Barboni_a1303	21	26
Barboni_a1303	235	1
Barboni_a1303	31	3
Barboni_a1303	237	7
Barboni_a1303	90	2
Barboni_a1303	25	21
Barboni_a1303	26	2
Barboni_a1303	45	1
Barboni_a1303	166	1
Barboni_a1303	275	1
Barboni_a1303	200	1
Barboni_a1304	1	7
Barboni_a1304	34	2
Barboni_a1304	3	2
Barboni_a1304	349	1
Barboni_a1304	5	2
Barboni_a1304	6	2
Barboni_a1304	11	97
Barboni_a1304	396	2
Barboni_a1304	53	6
Barboni_a1304	15	5
Barboni_a1304	16	3
Barboni_a1304	61	3
Barboni_a1304	62	3
Barboni_a1304	17	3
Barboni_a1304	432	1
Barboni_a1304	63	1
Barboni_a1304	19	4
Barboni_a1304	41	1
Barboni_a1304	21	82
Barboni_a1304	339	2
Barboni_a1304	83	2
Barboni_a1304	305	3
Barboni_a1304	23	75
Barboni_a1304	33	2
Barboni_a1304	25	2
Barboni_a1304	26	2
Barboni_a1304	147	6
Barboni_a1305	1	11
Barboni_a1305	34	4
Barboni_a1305	3	75
Barboni_a1305	344	2
Barboni_a1305	239	1
Barboni_a1305	303	1
Barboni_a1305	349	1
Barboni_a1305	5	5
Barboni_a1305	249	1
Barboni_a1305	56	1
Barboni_a1305	8	2
Barboni_a1305	283	4
Barboni_a1305	10	2
Barboni_a1305	12	1
Barboni_a1305	229	6
Barboni_a1305	16	3
Barboni_a1305	231	1
Barboni_a1305	140	2
Barboni_a1305	63	1
Barboni_a1305	20	1
Barboni_a1305	21	110
Barboni_a1305	305	13
Barboni_a1305	237	71
Barboni_a1305	246	1
Barboni_a1305	33	1
Barboni_a1305	25	1
Barboni_a1305	26	2
Barboni_a1305	45	1
Barboni_a1305	299	2
Barboni_a1305	275	1
Barboni_a1305	319	2
Barboni_a1306	56	1
Barboni_a1306	35	13
Barboni_a1306	240	101
Barboni_a1306	11	59
Barboni_a1306	254	25
Barboni_a1306	229	1
Barboni_a1306	16	31
Barboni_a1306	398	1
Barboni_a1306	231	1
Barboni_a1306	63	1
Barboni_a1306	19	216
Barboni_a1306	21	2
Barboni_a1306	406	14
Barboni_a1306	400	64
Barboni_a1306	264	3
Barboni_a1306	170	5
Barboni_a1307	366	2
Barboni_a1307	254	53
Barboni_a1307	230	2
Barboni_a1307	115	7
Barboni_a1308	223	1
Barboni_a1308	366	13
Barboni_a1308	463	101
Barboni_a1308	464	59
Barboni_a1308	465	2
Barboni_a1308	254	25
Barboni_a1308	230	31
Barboni_a1308	115	216
Barboni_a1308	466	83
Barboni_a1308	467	3
Barboni_a1308	468	2
Barboni_a1308	461	12
Barboni_a1309	303	2
Barboni_a1309	469	1
Barboni_a1309	250	3
Barboni_a1309	223	2
Barboni_a1309	8	1
Barboni_a1309	366	15
Barboni_a1309	463	25
Barboni_a1309	464	160
Barboni_a1309	254	19
Barboni_a1309	230	26
Barboni_a1309	472	4
Barboni_a1309	368	2
Barboni_a1309	473	1
Barboni_a1309	474	1
Barboni_a1309	115	86
Barboni_a1309	466	82
Barboni_a1309	120	3
Barboni_a1309	30	1
Barboni_a1309	467	3
Barboni_a1309	468	4
Barboni_a1309	461	83
Barboni_a1309	200	3
Barboni_a131	1	2
Barboni_a131	34	2
Barboni_a131	6	3
Barboni_a131	82	1
Barboni_a131	228	14
Barboni_a131	63	31
Barboni_a131	245	25
Barboni_a131	237	20
Barboni_a1310	469	2
Barboni_a1310	250	3
Barboni_a1310	366	28
Barboni_a1310	463	72
Barboni_a1310	464	60
Barboni_a1310	254	60
Barboni_a1310	230	50
Barboni_a1310	472	4
Barboni_a1310	368	2
Barboni_a1310	473	2
Barboni_a1310	115	218
Barboni_a1310	466	60
Barboni_a1310	120	1
Barboni_a1310	30	2
Barboni_a1310	467	6
Barboni_a1310	461	64
Barboni_a1311	462	1
Barboni_a1311	469	2
Barboni_a1311	250	3
Barboni_a1311	6	1
Barboni_a1311	366	17
Barboni_a1311	463	34
Barboni_a1311	470	2
Barboni_a1311	464	136
Barboni_a1311	465	1
Barboni_a1311	254	38
Barboni_a1311	230	37
Barboni_a1311	472	7
Barboni_a1311	368	4
Barboni_a1311	473	2
Barboni_a1311	115	220
Barboni_a1311	466	52
Barboni_a1311	467	1
Barboni_a1311	478	2
Barboni_a1311	468	1
Barboni_a1312	469	6
Barboni_a1312	250	2
Barboni_a1312	366	4
Barboni_a1312	463	17
Barboni_a1312	470	7
Barboni_a1312	464	60
Barboni_a1312	465	2
Barboni_a1312	254	9
Barboni_a1312	230	48
Barboni_a1312	472	16
Barboni_a1312	474	1
Barboni_a1312	115	220
Barboni_a1312	466	52
Barboni_a1312	467	6
Barboni_a1312	468	1
Barboni_a1312	461	48
Barboni_a1312	200	3
Barboni_a1313	34	6
Barboni_a1313	3	7
Barboni_a1313	239	63
Barboni_a1313	349	1
Barboni_a1313	5	32
Barboni_a1313	409	184
Barboni_a1313	6	13
Barboni_a1313	82	1
Barboni_a1313	411	5
Barboni_a1313	412	132
Barboni_a1313	254	2
Barboni_a1313	413	20
Barboni_a1313	53	2
Barboni_a1313	44	1
Barboni_a1313	229	1
Barboni_a1313	16	5
Barboni_a1313	450	4
Barboni_a1313	231	2
Barboni_a1313	63	1
Barboni_a1313	19	1
Barboni_a1313	21	18
Barboni_a1313	304	3
Barboni_a1313	83	1
Barboni_a1313	235	3
Barboni_a1313	236	5
Barboni_a1313	259	1
Barboni_a1313	305	2
Barboni_a1313	23	48
Barboni_a1313	33	7
Barboni_a1313	281	6
Barboni_a1313	275	4
Barboni_a1313	318	100
Barboni_a1313	319	4
Barboni_a1314	34	6
Barboni_a1314	3	11
Barboni_a1314	239	1
Barboni_a1314	349	1
Barboni_a1314	5	3
Barboni_a1314	409	46
Barboni_a1314	6	1
Barboni_a1314	82	1
Barboni_a1314	240	10
Barboni_a1314	411	2
Barboni_a1314	412	22
Barboni_a1314	254	2
Barboni_a1314	413	15
Barboni_a1314	53	2
Barboni_a1314	79	3
Barboni_a1314	450	1
Barboni_a1314	231	9
Barboni_a1314	63	1
Barboni_a1314	18	39
Barboni_a1314	21	15
Barboni_a1314	305	4
Barboni_a1314	23	75
Barboni_a1314	444	2
Barboni_a1314	33	2
Barboni_a1314	200	20
Barboni_a1314	318	9
Barboni_a1315	3	47
Barboni_a1315	56	2
Barboni_a1315	35	7
Barboni_a1315	10	15
Barboni_a1315	44	3
Barboni_a1315	16	1
Barboni_a1315	232	3
Barboni_a1315	20	36
Barboni_a1315	21	5
Barboni_a1315	305	1
Barboni_a1315	237	294
Barboni_a1315	198	1
Barboni_a1315	33	5
Barboni_a1315	26	8
Barboni_a1315	69	4
Barboni_a1315	289	6
Barboni_a1316	34	2
Barboni_a1316	3	87
Barboni_a1316	483	41
Barboni_a1316	426	21
Barboni_a1316	56	31
Barboni_a1316	35	12
Barboni_a1316	10	18
Barboni_a1316	484	212
Barboni_a1316	432	1
Barboni_a1316	232	2
Barboni_a1316	21	24
Barboni_a1316	237	32
Barboni_a1316	26	4
Barboni_a1316	69	1
Barboni_a1316	299	3
Barboni_a1316	488	4
Barboni_a1316	318	6
Barboni_a1317	3	185
Barboni_a1317	483	37
Barboni_a1317	426	3
Barboni_a1317	56	68
Barboni_a1317	35	18
Barboni_a1317	10	18
Barboni_a1317	484	179
Barboni_a1317	44	16
Barboni_a1317	486	3
Barboni_a1317	231	1
Barboni_a1317	232	3
Barboni_a1317	20	2
Barboni_a1317	21	19
Barboni_a1317	237	30
Barboni_a1317	33	2
Barboni_a1317	441	1
Barboni_a1317	69	2
Barboni_a1317	299	1
Barboni_a1317	133	1
Barboni_a1317	488	1
Barboni_a1317	316	1
Barboni_a1317	318	1
Barboni_a1318	3	83
Barboni_a1318	483	9
Barboni_a1318	426	1
Barboni_a1318	56	20
Barboni_a1318	35	5
Barboni_a1318	10	15
Barboni_a1318	484	204
Barboni_a1318	485	1
Barboni_a1318	44	1
Barboni_a1318	21	87
Barboni_a1318	491	12
Barboni_a1318	237	15
Barboni_a1318	198	1
Barboni_a1318	33	3
Barboni_a1318	69	4
Barboni_a1318	289	1
Barboni_a1318	488	1
Barboni_a1318	492	1
Barboni_a1318	316	4
Barboni_a1318	489	6
Barboni_a1318	318	1
Barboni_a1319	34	1
Barboni_a1319	3	159
Barboni_a1319	483	62
Barboni_a1319	426	15
Barboni_a1319	226	2
Barboni_a1319	56	28
Barboni_a1319	35	9
Barboni_a1319	10	25
Barboni_a1319	484	186
Barboni_a1319	44	1
Barboni_a1319	486	1
Barboni_a1319	487	1
Barboni_a1319	16	1
Barboni_a1319	232	1
Barboni_a1319	21	31
Barboni_a1319	491	4
Barboni_a1319	237	54
Barboni_a1319	198	4
Barboni_a1319	33	1
Barboni_a1319	26	3
Barboni_a1319	441	1
Barboni_a1319	69	1
Barboni_a1319	299	1
Barboni_a1319	492	1
Barboni_a132	34	4
Barboni_a132	6	29
Barboni_a132	240	3
Barboni_a132	228	17
Barboni_a132	241	20
Barboni_a132	242	1
Barboni_a132	16	3
Barboni_a132	63	1
Barboni_a132	244	1
Barboni_a132	245	1
Barboni_a132	305	4
Barboni_a132	237	12
Barboni_a132	26	2
Barboni_a1320	3	83
Barboni_a1320	483	108
Barboni_a1320	426	8
Barboni_a1320	56	25
Barboni_a1320	35	14
Barboni_a1320	10	16
Barboni_a1320	484	195
Barboni_a1320	232	1
Barboni_a1320	21	13
Barboni_a1320	235	1
Barboni_a1320	491	2
Barboni_a1320	237	36
Barboni_a1320	328	1
Barboni_a1320	33	1
Barboni_a1320	26	3
Barboni_a1320	299	4
Barboni_a1320	488	2
Barboni_a1320	489	1
Barboni_a1320	318	3
Barboni_a1321	34	1
Barboni_a1321	3	45
Barboni_a1321	483	12
Barboni_a1321	426	1
Barboni_a1321	35	3
Barboni_a1321	10	1
Barboni_a1321	484	74
Barboni_a1321	12	1
Barboni_a1321	44	8
Barboni_a1321	487	1
Barboni_a1321	16	1
Barboni_a1321	432	1
Barboni_a1321	232	8
Barboni_a1321	21	4
Barboni_a1321	362	8
Barboni_a1321	491	28
Barboni_a1321	305	1
Barboni_a1321	237	178
Barboni_a1321	198	2
Barboni_a1321	33	1
Barboni_a1321	26	4
Barboni_a1321	69	1
Barboni_a1321	289	2
Barboni_a1321	488	22
Barboni_a1321	492	2
Barboni_a1321	313	1
Barboni_a1322	34	3
Barboni_a1322	3	77
Barboni_a1322	483	10
Barboni_a1322	426	2
Barboni_a1322	5	1
Barboni_a1322	6	1
Barboni_a1322	35	1
Barboni_a1322	10	24
Barboni_a1322	484	139
Barboni_a1322	44	4
Barboni_a1322	487	3
Barboni_a1322	16	2
Barboni_a1322	232	25
Barboni_a1322	20	1
Barboni_a1322	21	6
Barboni_a1322	285	1
Barboni_a1322	236	1
Barboni_a1322	491	2
Barboni_a1322	237	115
Barboni_a1322	198	1
Barboni_a1322	33	3
Barboni_a1322	26	16
Barboni_a1322	69	2
Barboni_a1322	299	1
Barboni_a1322	488	1
Barboni_a1322	492	3
Barboni_a1322	316	1
Barboni_a1323	34	1
Barboni_a1323	3	145
Barboni_a1323	483	5
Barboni_a1323	426	1
Barboni_a1323	5	2
Barboni_a1323	56	2
Barboni_a1323	35	114
Barboni_a1323	10	5
Barboni_a1323	484	80
Barboni_a1323	44	1
Barboni_a1323	232	8
Barboni_a1323	20	2
Barboni_a1323	21	1
Barboni_a1323	362	1
Barboni_a1323	285	1
Barboni_a1323	491	11
Barboni_a1323	125	1
Barboni_a1323	305	1
Barboni_a1323	237	21
Barboni_a1323	126	1
Barboni_a1323	328	1
Barboni_a1323	33	2
Barboni_a1323	488	593
Barboni_a1323	492	1
Barboni_a1323	316	121
Barboni_a1324	3	41
Barboni_a1324	483	3
Barboni_a1324	426	1
Barboni_a1324	56	157
Barboni_a1324	35	5
Barboni_a1324	10	19
Barboni_a1324	484	124
Barboni_a1324	232	2
Barboni_a1324	21	2
Barboni_a1324	235	1
Barboni_a1324	491	6
Barboni_a1324	305	1
Barboni_a1324	237	41
Barboni_a1324	198	2
Barboni_a1324	33	3
Barboni_a1324	26	3
Barboni_a1324	69	2
Barboni_a1324	492	1
Barboni_a1324	489	1
Barboni_a1325	34	3
Barboni_a1325	3	69
Barboni_a1325	483	24
Barboni_a1325	426	12
Barboni_a1325	5	2
Barboni_a1325	56	12
Barboni_a1325	35	30
Barboni_a1325	10	15
Barboni_a1325	484	143
Barboni_a1325	44	1
Barboni_a1325	229	1
Barboni_a1325	63	1
Barboni_a1325	232	1
Barboni_a1325	20	1
Barboni_a1325	21	29
Barboni_a1325	49	1
Barboni_a1325	259	1
Barboni_a1325	237	42
Barboni_a1325	198	1
Barboni_a1325	323	4
Barboni_a1325	403	1
Barboni_a1325	488	16
Barboni_a1325	316	2
Barboni_a1325	489	2
Barboni_a1325	318	1
Barboni_a1326	3	59
Barboni_a1326	483	10
Barboni_a1326	426	3
Barboni_a1326	226	1
Barboni_a1326	56	8
Barboni_a1326	490	1
Barboni_a1326	35	52
Barboni_a1326	10	19
Barboni_a1326	484	163
Barboni_a1326	53	1
Barboni_a1326	44	1
Barboni_a1326	232	2
Barboni_a1326	21	4
Barboni_a1326	491	1
Barboni_a1326	237	45
Barboni_a1326	198	4
Barboni_a1326	33	1
Barboni_a1326	26	2
Barboni_a1326	441	1
Barboni_a1326	299	5
Barboni_a1326	133	1
Barboni_a1326	289	1
Barboni_a1326	488	15
Barboni_a1326	316	1
Barboni_a1327	3	102
Barboni_a1327	483	8
Barboni_a1327	426	2
Barboni_a1327	56	28
Barboni_a1327	6	1
Barboni_a1327	35	6
Barboni_a1327	10	41
Barboni_a1327	484	245
Barboni_a1327	53	1
Barboni_a1327	485	2
Barboni_a1327	44	1
Barboni_a1327	486	5
Barboni_a1327	232	1
Barboni_a1327	21	11
Barboni_a1327	49	1
Barboni_a1327	491	26
Barboni_a1327	237	5
Barboni_a1327	198	3
Barboni_a1327	33	1
Barboni_a1327	45	1
Barboni_a1327	69	1
Barboni_a1327	299	1
Barboni_a1327	488	7
Barboni_a1328	34	1
Barboni_a1328	3	90
Barboni_a1328	483	6
Barboni_a1328	426	1
Barboni_a1328	56	60
Barboni_a1328	35	10
Barboni_a1328	10	30
Barboni_a1328	484	251
Barboni_a1328	44	20
Barboni_a1328	16	2
Barboni_a1328	232	2
Barboni_a1328	21	10
Barboni_a1328	49	1
Barboni_a1328	491	13
Barboni_a1328	237	19
Barboni_a1328	198	2
Barboni_a1328	69	1
Barboni_a1328	323	1
Barboni_a1328	488	2
Barboni_a1328	492	1
Barboni_a1328	316	2
Barboni_a1328	318	1
Barboni_a1329	3	77
Barboni_a1329	56	1
Barboni_a1329	35	62
Barboni_a1329	10	18
Barboni_a1329	484	98
Barboni_a1329	44	6
Barboni_a1329	486	2
Barboni_a1329	232	2
Barboni_a1329	21	4
Barboni_a1329	285	1
Barboni_a1329	305	1
Barboni_a1329	237	45
Barboni_a1329	198	1
Barboni_a1329	33	1
Barboni_a1329	26	13
Barboni_a1329	45	1
Barboni_a1329	338	26
Barboni_a1329	329	15
